bases_after,bases_before,batter,batting_team,canonical_id,display_row_index,event_order,event_type,fielding_team,half,inning,is_plate_appearance,outs_after,outs_before,pitch_text,pitcher,play_text,runner_actions,runners_after,runners_before,runs_scored,season,source_game_id,pitcher_original,pitcher_key,pitcher_attribution_ambiguous,pitcher_attribution_method,source_kind,game_start,official_game_id,series_id,series_game_number,series_source,batter_key,same_game_matchup_number,pitcher_batters_faced_before,mlb_tto_bf9,series_matchup_number,prior_series_game_matchups,re24_run_value,run_value,PA_value,AB_value,H_value,TB_value,BB_value,HBP_value,SF_value,SO_value,HR_value,OBP_num_value,OBP_den_value,wOBA_num_value,wOBA_den_value
1,0,Sis Bates,Portland Cascade,ausl-2026-62b06a142846270a,16,17,single,Carolina Blaze,top,3,True,1,1,"Ball 1, Ball 2, Strike 1 looking, In play.",Aleshia Ocasio,Sis Bates singles on a fly ball to left fielder Jenna Laird.,[],"{""1"": ""Sis Bates""}",{},0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Aleshia Ocasio,aleshiaocasio,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,sisbates,1,7,1,1,0,0.3299208501841378,0.5129673352137273,1,1,1,1,0,0,0,0,0,1,1,0.9248142966727096,1
4,1,Kendra Falby,Portland Cascade,ausl-2026-62b06a142846270a,17,18,double,Carolina Blaze,top,3,True,1,1,"Ball 1, Ball 2, In play.",Aleshia Ocasio,"Kendra Falby doubles on a line drive, center fielder McKenzie Clark to catcher Kayla Kowalik, Sis Bates scores, Kendra Falby advances to 3rd on error by catcher Kayla Kowalik.","[{""action"": ""score"", ""from_base"": 1, ""runner"": ""Sis Bates"", ""to_base"": 4}, {""action"": ""advance"", ""from_base"": null, ""runner"": ""Kendra Falby"", ""to_base"": 3}]","{""3"": ""Kendra Falby""}","{""1"": ""Sis Bates""}",1,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Aleshia Ocasio,aleshiaocasio,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,kendrafalby,1,8,1,1,0,1.354231355226272,0.7679960004877382,1,1,1,2,0,0,0,0,0,1,1,1.1938866412598885,1
4,4,Sierra Sacco-Ferrie,Portland Cascade,ausl-2026-62b06a142846270a,18,19,out,Carolina Blaze,top,3,True,2,1,In play.,Aleshia Ocasio,"Sierra Sacco-Ferrie grounds out, pitcher Aleshia Ocasio to first baseman Devyn Netz, Kendra Falby held up at 3rd.","[{""action"": ""remain"", ""from_base"": 3, ""runner"": ""Kendra Falby"", ""to_base"": 3}]","{""3"": ""Kendra Falby""}","{""3"": ""Kendra Falby""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Aleshia Ocasio,aleshiaocasio,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,sierrasaccoferrie,2,9,2,2,0,-0.8452578523147575,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
4,4,Korbe Otis,Portland Cascade,ausl-2026-62b06a142846270a,19,20,out,Carolina Blaze,top,3,True,3,2,"Ball 1, Strike 1 looking, In play.",Aleshia Ocasio,"Korbe Otis grounds out, third baseman Ana Gold to first baseman Devyn Netz.",[],"{""3"": ""Kendra Falby""}","{""3"": ""Kendra Falby""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Aleshia Ocasio,aleshiaocasio,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,korbeotis,2,10,2,2,0,-0.21112239318909629,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Aubrey Leach,Carolina Blaze,ausl-2026-62b06a142846270a,20,21,out,Portland Cascade,bottom,3,True,1,0,In play.,Kelly Maxwell,Aubrey Leach lines out to second baseman Sis Bates.,[],{},{},0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Kelly Maxwell,kellymaxwell,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,aubreyleach,2,9,2,2,0,-0.3445658003558392,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Ana Gold,Carolina Blaze,ausl-2026-62b06a142846270a,21,22,out,Portland Cascade,bottom,3,True,2,1,"Strike 1 looking, Ball 1, Ball 2, In play.",Kelly Maxwell,Ana Gold flies out to right fielder Korbe Otis.,[],{},{},0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Kelly Maxwell,kellymaxwell,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,anagold,2,10,2,2,0,-0.2189932866376146,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
1,0,Jenna Laird,Carolina Blaze,ausl-2026-62b06a142846270a,22,23,single,Portland Cascade,bottom,3,True,2,2,"Strike 1 looking, Ball 1, Ball 2, In play.",Kelly Maxwell,Jenna Laird singles on a ground ball to second baseman Sis Bates.,[],"{""1"": ""Jenna Laird""}",{},0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Kelly Maxwell,kellymaxwell,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,jennalaird,2,11,2,2,0,0.16191187016537054,0.5129673352137273,1,1,1,1,0,0,0,0,0,1,1,0.9248142966727096,1
1,1,Devyn Netz,Carolina Blaze,ausl-2026-62b06a142846270a,23,24,out,Portland Cascade,bottom,3,True,3,2,In play.,Kelly Maxwell,Devyn Netz flies out to right fielder Korbe Otis.,[],"{""1"": ""Jenna Laird""}","{""1"": ""Jenna Laird""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Kelly Maxwell,kellymaxwell,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,devynnetz,2,12,2,2,0,-0.3151466236211999,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
2,0,Tori Vidales,Portland Cascade,ausl-2026-62b06a142846270a,24,25,double,Carolina Blaze,top,4,True,0,0,"Strike 1 looking, Ball 1, Foul, Foul, Foul, In play.",Aleshia Ocasio,Tori Vidales doubles on a line drive to right fielder Karli Spaid.,[],"{""2"": ""Tori Vidales""}",{},0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Aleshia Ocasio,aleshiaocasio,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,torividales,2,11,2,2,0,0.5818667662373539,0.7679960004877382,1,1,1,2,0,0,0,0,0,1,1,1.1938866412598885,1
2,2,Sydney Stewart,Portland Cascade,ausl-2026-62b06a142846270a,25,26,out,Carolina Blaze,top,4,True,1,0,In play.,Aleshia Ocasio,"Sydney Stewart grounds out, shortstop Alyssa Brito to first baseman Devyn Netz, Tori Vidales held up at 2nd.","[{""action"": ""remain"", ""from_base"": 2, ""runner"": ""Tori Vidales"", ""to_base"": 2}]","{""2"": ""Tori Vidales""}","{""2"": ""Tori Vidales""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Aleshia Ocasio,aleshiaocasio,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,sydneystewart,2,12,2,2,0,-0.38798941946677734,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
3,2,Kennedy Powell,Portland Cascade,ausl-2026-62b06a142846270a,26,27,hit_by_pitch,Carolina Blaze,top,4,True,1,1,Ball 1.,Aleshia Ocasio,"Kennedy Powell is hit by pitch, Aleshia Ocasio pitching, Tori Vidales remains at 2nd.","[{""action"": ""remain"", ""from_base"": 2, ""runner"": ""Tori Vidales"", ""to_base"": 2}]","{""1"": ""Kennedy Powell"", ""2"": ""Tori Vidales""}","{""2"": ""Tori Vidales""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Aleshia Ocasio,aleshiaocasio,False,explicit_play_text,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,kennedypowell,2,13,2,2,0,0.19097169714309914,0.35940858370783413,1,0,0,0,0,1,0,0,0,1,1,0.7627995158825704,1
7,3,Kenleigh Cahalan,Portland Cascade,ausl-2026-62b06a142846270a,27,28,walk,Carolina Blaze,top,4,True,1,1,"Ball 1, Ball 2, Strike 1 looking, Strike 2 looking, Ball 3, Foul, Ball 4.",Aleshia Ocasio,"Kenleigh Cahalan walks, Aleshia Ocasio pitching, Tori Vidales advances to 3rd, Kennedy Powell advances to 2nd.","[{""action"": ""advance"", ""from_base"": 2, ""runner"": ""Tori Vidales"", ""to_base"": 3}, {""action"": ""advance"", ""from_base"": 1, ""runner"": ""Kennedy Powell"", ""to_base"": 2}]","{""1"": ""Kenleigh Cahalan"", ""2"": ""Kennedy Powell"", ""3"": ""Tori Vidales""}","{""1"": ""Kennedy Powell"", ""2"": ""Tori Vidales""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Aleshia Ocasio,aleshiaocasio,False,explicit_play_text,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,kenleighcahalan,2,14,2,2,0,0.7256853920803619,0.36479224699788676,1,0,0,0,1,0,0,0,0,1,1,0.7684796416926083,1
7,7,Kelly Torres,Portland Cascade,ausl-2026-62b06a142846270a,28,29,double_play,Carolina Blaze,top,4,True,3,1,"Strike 1 looking, Strike 2 looking, Foul, Foul, In play.",Aleshia Ocasio,"Kelly Torres lines into a double play to shortstop Alyssa Brito, Kennedy Powell doubled off at 2nd, Tori Vidales remains at 3rd, Kenleigh Cahalan remains at 1st.","[{""action"": ""remain"", ""from_base"": 3, ""runner"": ""Tori Vidales"", ""to_base"": 3}, {""action"": ""remain"", ""from_base"": 1, ""runner"": ""Kenleigh Cahalan"", ""to_base"": 1}]","{""1"": ""Kenleigh Cahalan"", ""2"": ""Kennedy Powell"", ""3"": ""Tori Vidales""}","{""1"": ""Kenleigh Cahalan"", ""2"": ""Kennedy Powell"", ""3"": ""Tori Vidales""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Aleshia Ocasio,aleshiaocasio,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,kellytorres,2,15,2,2,0,-1.8273282764433207,-1.0596777666740527,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Alyssa Brito,Carolina Blaze,ausl-2026-62b06a142846270a,29,30,out,Portland Cascade,bottom,4,True,1,0,"Foul, In play.",Kelly Maxwell,Alyssa Brito flies out to center fielder Kendra Falby.,[],{},{},0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Kelly Maxwell,kellymaxwell,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,alyssabrito,2,13,2,2,0,-0.3445658003558392,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Kayla Kowalik,Carolina Blaze,ausl-2026-62b06a142846270a,30,31,out,Portland Cascade,bottom,4,True,2,1,"Strike 1 looking, Ball 1, Ball 2, Ball 3, In play.",Kelly Maxwell,Kayla Kowalik grounds out to first baseman Tori Vidales.,[],{},{},0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Kelly Maxwell,kellymaxwell,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,kaylakowalik,2,14,2,2,0,-0.2189932866376146,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
1,0,Karli Spaid,Carolina Blaze,ausl-2026-62b06a142846270a,31,32,walk,Portland Cascade,bottom,4,True,2,2,"Strike 1 looking, Ball 1, Ball 2, Ball 3, Ball 4.",Kelly Maxwell,"Karli Spaid walks, Kelly Maxwell pitching.",[],"{""1"": ""Karli Spaid""}",{},0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Kelly Maxwell,kellymaxwell,False,explicit_play_text,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,karlispaid,2,15,2,2,0,0.16191187016537054,0.36479224699788676,1,0,0,0,1,0,0,0,0,1,1,0.7684796416926083,1
3,1,McKenzie Clark,Carolina Blaze,ausl-2026-62b06a142846270a,32,33,walk,Portland Cascade,bottom,4,True,2,2,"Strike 1 looking, Ball 1, Ball 2, Strike 2 looking, Foul, Ball 3, Ball 4.",Kelly Maxwell,"McKenzie Clark walks, Kelly Maxwell pitching, Karli Spaid advances to 2nd.","[{""action"": ""advance"", ""from_base"": 1, ""runner"": ""Karli Spaid"", ""to_base"": 2}]","{""1"": ""McKenzie Clark"", ""2"": ""Karli Spaid""}","{""1"": ""Karli Spaid""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Kelly Maxwell,kellymaxwell,False,explicit_play_text,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,mckenzieclark,2,16,2,2,0,0.1523149051303923,0.36479224699788676,1,0,0,0,1,0,0,0,0,1,1,0.7684796416926083,1
6,3,Aleshia Ocasio,Carolina Blaze,ausl-2026-62b06a142846270a,33,34,single,Portland Cascade,bottom,4,True,2,2,"Strike 1 looking, Ball 1, In play.",Kelly Maxwell,"Aleshia Ocasio singles on a ground ball to center fielder Kendra Falby, Karli Spaid scores, McKenzie Clark advances to 3rd, Aleshia Ocasio advances to 2nd on the throw.","[{""action"": ""score"", ""from_base"": 2, ""runner"": ""Karli Spaid"", ""to_base"": 4}, {""action"": ""advance"", ""from_base"": 1, ""runner"": ""McKenzie Clark"", ""to_base"": 3}, {""action"": ""advance"", ""from_base"": null, ""runner"": ""Aleshia Ocasio"", ""to_base"": 2}]","{""2"": ""Aleshia Ocasio"", ""3"": ""McKenzie Clark""}","{""1"": ""McKenzie Clark"", ""2"": ""Karli Spaid""}",1,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Kelly Maxwell,kellymaxwell,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,aleshiaocasio,2,17,2,2,0,1.1248049618199831,0.5129673352137273,1,1,1,1,0,0,0,0,0,1,1,0.9248142966727096,1
1,6,Aubrey Leach,Carolina Blaze,ausl-2026-62b06a142846270a,34,35,single,Portland Cascade,bottom,4,True,2,2,"Strike 1 looking, In play.",Kelly Maxwell,"Aubrey Leach singles on a line drive to center fielder Kendra Falby, Aleshia Ocasio scores, McKenzie Clark scores.","[{""action"": ""score"", ""from_base"": 2, ""runner"": ""Aleshia Ocasio"", ""to_base"": 4}, {""action"": ""score"", ""from_base"": 3, ""runner"": ""McKenzie Clark"", ""to_base"": 4}]","{""1"": ""Aubrey Leach""}","{""2"": ""Aleshia Ocasio"", ""3"": ""McKenzie Clark""}",2,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Kelly Maxwell,kellymaxwell,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,aubreyleach,3,18,3,3,0,1.7228801330496246,0.5129673352137273,1,1,1,1,0,0,0,0,0,1,1,0.9248142966727096,1
3,1,Ana Gold,Carolina Blaze,ausl-2026-62b06a142846270a,35,36,hit_by_pitch,Portland Cascade,bottom,4,True,2,2,"Strike 1 looking, Ball 1, Strike 2 looking, Ball 2, Ball 3, Ball 4.",Kelly Maxwell,"Ana Gold is hit by pitch, Kelly Maxwell pitching, Aubrey Leach advances to 2nd.","[{""action"": ""advance"", ""from_base"": 1, ""runner"": ""Aubrey Leach"", ""to_base"": 2}]","{""1"": ""Ana Gold"", ""2"": ""Aubrey Leach""}","{""1"": ""Aubrey Leach""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Kelly Maxwell,kellymaxwell,False,explicit_play_text,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,anagold,3,19,3,3,0,0.1523149051303923,0.35940858370783413,1,0,0,0,0,1,0,0,0,1,1,0.7627995158825704,1
3,3,Jenna Laird,Carolina Blaze,ausl-2026-62b06a142846270a,36,37,out,Portland Cascade,bottom,4,True,3,2,"Strike 1 looking, Foul, Foul, In play.",Mariah Mazon,Jenna Laird flies out to left fielder Sierra Sacco-Ferrie.,[],"{""1"": ""Ana Gold"", ""2"": ""Aubrey Leach""}","{""1"": ""Ana Gold"", ""2"": ""Aubrey Leach""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Kelly Maxwell,mariahmazon,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,jennalaird,1,0,1,1,0,-0.4674615287515922,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
1,0,Sis Bates,Portland Cascade,ausl-2026-62b06a142846270a,37,38,single,Carolina Blaze,top,5,True,0,0,"Strike 1 looking, In play.",Aleshia Ocasio,Sis Bates singles on a ground ball to catcher Kayla Kowalik.,[],"{""1"": ""Sis Bates""}",{},0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Aleshia Ocasio,aleshiaocasio,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,sisbates,2,16,2,2,0,0.43354266324947666,0.5129673352137273,1,1,1,1,0,0,0,0,0,1,1,0.9248142966727096,1
1,1,Kendra Falby,Portland Cascade,ausl-2026-62b06a142846270a,38,39,fielders_choice,Carolina Blaze,top,5,True,1,0,"Ball 1, Strike 1 swinging, Strike 2 looking, Foul, Ball 2, Foul, In play.",Keilani Ricketts,"Kendra Falby grounds into fielder's choice, pitcher Keilani Ricketts to shortstop Alyssa Brito, Sis Bates out advancing to 2nd.","[{""action"": ""out"", ""from_base"": 1, ""runner"": ""Sis Bates"", ""to_base"": 2}]","{""1"": ""Kendra Falby""}","{""1"": ""Sis Bates""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Aleshia Ocasio,keilaniricketts,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,kendrafalby,1,0,1,1,0,-0.4481876134211781,-0.38982237164175143,1,1,0,0,0,0,0,0,0,0,1,0.0,1
1,1,Sierra Sacco-Ferrie,Portland Cascade,ausl-2026-62b06a142846270a,39,40,strikeout,Carolina Blaze,top,5,True,2,1,"Strike 1 looking, Ball 1, Strike 2 swinging, Foul, Strike 3 looking.",Keilani Ricketts,"Sierra Sacco-Ferrie strikes out looking, Keilani Ricketts pitching, Kendra Falby remains at 1st.","[{""action"": ""remain"", ""from_base"": 1, ""runner"": ""Kendra Falby"", ""to_base"": 1}]","{""1"": ""Kendra Falby""}","{""1"": ""Kendra Falby""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Keilani Ricketts,keilaniricketts,False,explicit_play_text,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,sierrasaccoferrie,1,1,1,1,0,-0.3870022666563819,-0.3567485905911834,1,1,0,0,0,0,0,1,0,0,1,0.0,1
3,1,Korbe Otis,Portland Cascade,ausl-2026-62b06a142846270a,40,41,reached_on_error,Carolina Blaze,top,5,True,2,2,"Strike 1 looking, Ball 1, Strike 2 looking, Ball 2, In play.",Keilani Ricketts,"Korbe Otis hits a ground ball and reaches on an error by shortstop Alyssa Brito, Kendra Falby advances to 2nd.","[{""action"": ""advance"", ""from_base"": 1, ""runner"": ""Kendra Falby"", ""to_base"": 2}]","{""1"": ""Korbe Otis"", ""2"": ""Kendra Falby""}","{""1"": ""Kendra Falby""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Keilani Ricketts,keilaniricketts,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,korbeotis,1,2,1,1,0,0.1523149051303923,0.45630727720233455,1,1,0,0,0,0,0,0,0,0,1,0.0,1
3,3,Tori Vidales,Portland Cascade,ausl-2026-62b06a142846270a,41,42,out,Carolina Blaze,top,5,True,3,2,"Ball 1, Strike 1 swinging, In play.",Keilani Ricketts,"Tori Vidales grounds out, shortstop Alyssa Brito to first baseman Devyn Netz.",[],"{""1"": ""Korbe Otis"", ""2"": ""Kendra Falby""}","{""1"": ""Korbe Otis"", ""2"": ""Kendra Falby""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Keilani Ricketts,keilaniricketts,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,torividales,1,3,1,1,0,-0.4674615287515922,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Devyn Netz,Carolina Blaze,ausl-2026-62b06a142846270a,42,43,home_run,Portland Cascade,bottom,5,True,0,0,"Foul, Ball 1, In play.",Mariah Mazon,Devyn Netz homers on a fly ball to center field.,[],{},{},1,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Kelly Maxwell,mariahmazon,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,devynnetz,1,1,1,1,0,0.9999999999999999,1.4553060377950033,1,1,1,4,0,0,0,0,1,1,1,1.9190448229798374,1
0,0,Alyssa Brito,Carolina Blaze,ausl-2026-62b06a142846270a,43,44,out,Portland Cascade,bottom,5,True,1,0,"Strike 1 looking, Ball 1, In play.",Mariah Mazon,"Alyssa Brito grounds out, pitcher Mariah Mazon to first baseman Tori Vidales.",[],{},{},0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Kelly Maxwell,mariahmazon,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,alyssabrito,1,2,1,1,0,-0.3445658003558392,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
1,0,Kayla Kowalik,Carolina Blaze,ausl-2026-62b06a142846270a,44,45,single,Portland Cascade,bottom,5,True,1,1,In play.,Mariah Mazon,Kayla Kowalik singles on a line drive to left fielder Sierra Sacco-Ferrie.,[],"{""1"": ""Kayla Kowalik""}",{},0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Kelly Maxwell,mariahmazon,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,kaylakowalik,1,3,1,1,0,0.3299208501841378,0.5129673352137273,1,1,1,1,0,0,0,0,0,1,1,0.9248142966727096,1
1,1,Karli Spaid,Carolina Blaze,ausl-2026-62b06a142846270a,45,46,strikeout,Portland Cascade,bottom,5,True,2,1,"Strike 1 looking, Ball 1, Foul, Foul, Ball 2, Foul, Ball 3, Strike 3 looking.",Mariah Mazon,"Karli Spaid strikes out looking, Mariah Mazon pitching, Kayla Kowalik remains at 1st.","[{""action"": ""remain"", ""from_base"": 1, ""runner"": ""Kayla Kowalik"", ""to_base"": 1}]","{""1"": ""Kayla Kowalik""}","{""1"": ""Kayla Kowalik""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Mariah Mazon,mariahmazon,False,explicit_play_text,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,karlispaid,1,4,1,1,0,-0.3870022666563819,-0.3567485905911834,1,1,0,0,0,0,0,1,0,0,1,0.0,1
1,1,Dakota Kennedy,Carolina Blaze,ausl-2026-62b06a142846270a,46,47,out,Portland Cascade,bottom,5,True,3,2,"Lineup changed: Dakota Kennedy in for batter McKenzie Clark, Foul, Ball 1, Foul, Foul, In play.",Mariah Mazon,Dakota Kennedy lines out to shortstop Kenleigh Cahalan.,[],"{""1"": ""Kayla Kowalik""}","{""1"": ""Kayla Kowalik""}",0,2026,a5517a84-0315-41c3-b049-adf752ef0c0a,Mariah Mazon,mariahmazon,False,boxscore_constrained_unique,gamechanger_normalized,2026-06-09T21:00:00.000Z,914,2026-rs-blaze-cascade-smith-family-stadium-2026-06-09,1,official_teams_venue_date_cluster,dakotakennedy,1,5,1,1,0,-0.3151466236211999,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
